UID,PRO_ID,COUNTY_ID *,TOWN_ID,VILLAGE_ID,V_Name,T_Name,C_Name,Substitute,V_Name_e,T_Name_e,C_Name_e
8901,66,66,6601200,6601200-020,高東里,清水區,臺中市,高東里,Gaodong Vil.,Qingshui District,Taichung City
8902,66,66,6601200,6601200-021,高北里,清水區,臺中市,高北里,Gaobei Vil.,Qingshui District,Taichung City
8903,66,66,6601200,6601200-022,高美里,清水區,臺中市,高美里,Gaomei Vil.,Qingshui District,Taichung City
8904,66,66,6601200,6601200-023,國姓里,清水區,臺中市,國姓里,Guoxing Vil.,Qingshui District,Taichung City
8905,66,66,6601200,6601200-024,菁埔里,清水區,臺中市,菁埔里,Jingpu Vil.,Qingshui District,Taichung City
8906,66,66,6601200,6601200-025,頂湳里,清水區,臺中市,頂湳里,Dingnan Vil.,Qingshui District,Taichung City
8907,66,66,6601200,6601200-026,田寮里,清水區,臺中市,田寮里,Tianliao Vil.,Qingshui District,Taichung City
8908,66,66,6601200,6601200-027,橋頭里,清水區,臺中市,橋頭里,Qiaotou Vil.,Qingshui District,Taichung City
8909,66,66,6601200,6601200-028,下湳里,清水區,臺中市,下湳里,Xianan Vil.,Qingshui District,Taichung City
8910,66,66,6601200,6601200-029,東山里,清水區,臺中市,東山里,Dongshan Vil.,Qingshui District,Taichung City
8911,66,66,6601200,6601200-030,楊厝里,清水區,臺中市,楊厝里,Yangcuo Vil.,Qingshui District,Taichung City
8912,66,66,6601200,6601200-031,海風里,清水區,臺中市,海風里,Haifeng Vil.,Qingshui District,Taichung City
8913,66,66,6601200,6601200-032,吳厝里,清水區,臺中市,吳厝里,Wucuo Vil.,Qingshui District,Taichung City
10711,66,66,6601200,6601200-S01,台中港,清水區,臺中市,台中港,Taizhong Port,Qingshui District,Taichung City
8915,66,66,6601300,6601300-001,居仁里,沙鹿區,臺中市,居仁里,Juren Vil.,Shalu District,Taichung City
8916,66,66,6601300,6601300-002,洛泉里,沙鹿區,臺中市,洛泉里,Luoquan Vil.,Shalu District,Taichung City
8917,66,66,6601300,6601300-003,沙鹿里,沙鹿區,臺中市,沙鹿里,Shalu Vil.,Shalu District,Taichung City
8918,66,66,6601300,6601300-004,美仁里,沙鹿區,臺中市,美仁里,Meiren Vil.,Shalu District,Taichung City
8919,66,66,6601300,6601300-005,興仁里,沙鹿區,臺中市,興仁里,Xingren Vil.,Shalu District,Taichung City
8920,66,66,6601300,6601300-006,斗抵里,沙鹿區,臺中市,斗抵里,Doudi Vil.,Shalu District,Taichung City
8921,66,66,6601300,6601300-007,鹿峰里,沙鹿區,臺中市,鹿峰里,Lufeng Vil.,Shalu District,Taichung City
8922,66,66,6601300,6601300-008,鹿寮里,沙鹿區,臺中市,鹿寮里,Luliao Vil.,Shalu District,Taichung City
8923,66,66,6601300,6601300-009,竹林里,沙鹿區,臺中市,竹林里,Zhulin Vil.,Shalu District,Taichung City
8924,66,66,6601300,6601300-010,犁分里,沙鹿區,臺中市,犁分里,Lifen Vil.,Shalu District,Taichung City
8925,66,66,6601300,6601300-011,北勢里,沙鹿區,臺中市,北勢里,Beishi Vil.,Shalu District,Taichung City
8926,66,66,6601300,6601300-012,福興里,沙鹿區,臺中市,福興里,Fuxing Vil.,Shalu District,Taichung City
8927,66,66,6601300,6601300-013,晉江里,沙鹿區,臺中市,晉江里,Jinjiang Vil.,Shalu District,Taichung City
8928,66,66,6601300,6601300-014,六路里,沙鹿區,臺中市,六路里,Liulu Vil.,Shalu District,Taichung City
8929,66,66,6601300,6601300-015,南勢里,沙鹿區,臺中市,南勢里,Nanshi Vil.,Shalu District,Taichung City
8930,66,66,6601300,6601300-016,埔子里,沙鹿區,臺中市,埔子里,Puzi Vil.,Shalu District,Taichung City
8931,66,66,6601300,6601300-017,公明里,沙鹿區,臺中市,公明里,Gongming Vil.,Shalu District,Taichung City
8932,66,66,6601300,6601300-018,清泉里,沙鹿區,臺中市,清泉里,Qingquan Vil.,Shalu District,Taichung City
8933,66,66,6601300,6601300-019,西勢里,沙鹿區,臺中市,西勢里,Xishi Vil.,Shalu District,Taichung City
8934,66,66,6601300,6601300-020,興安里,沙鹿區,臺中市,興安里,Xing'an Vil.,Shalu District,Taichung City
8935,66,66,6601300,6601300-021,三鹿里,沙鹿區,臺中市,三鹿里,Sanlu Vil.,Shalu District,Taichung City
8936,66,66,6601400,6601400-001,頂寮里,梧棲區,臺中市,頂寮里,Dingliao Vil.,Wuqi District,Taichung City
8937,66,66,6601400,6601400-002,下寮里,梧棲區,臺中市,下寮里,Xialiao Vil.,Wuqi District,Taichung City
8938,66,66,6601400,6601400-003,中正里,梧棲區,臺中市,中正里,Zhongzheng Vil.,Wuqi District,Taichung City
8939,66,66,6601400,6601400-004,中和里,梧棲區,臺中市,中和里,Zhonghe Vil.,Wuqi District,Taichung City
8940,66,66,6601400,6601400-005,文化里,梧棲區,臺中市,文化里,Wenhua Vil.,Wuqi District,Taichung City
8941,66,66,6601400,6601400-006,安仁里,梧棲區,臺中市,安仁里,Anren Vil.,Wuqi District,Taichung City
8942,66,66,6601400,6601400-007,草湳里,梧棲區,臺中市,草湳里,Caonan Vil.,Wuqi District,Taichung City
8943,66,66,6601400,6601400-008,南簡里,梧棲區,臺中市,南簡里,Nanjian Vil.,Wuqi District,Taichung City
8944,66,66,6601400,6601400-009,福德里,梧棲區,臺中市,福德里,Fude Vil.,Wuqi District,Taichung City
8945,66,66,6601400,6601400-010,大庄里,梧棲區,臺中市,大庄里,Dazhuang Vil.,Wuqi District,Taichung City
8946,66,66,6601400,6601400-011,大村里,梧棲區,臺中市,大村里,Da Vil.,Wuqi District,Taichung City
8947,66,66,6601400,6601400-012,興農里,梧棲區,臺中市,興農里,Xingnong Vil.,Wuqi District,Taichung City
8948,66,66,6601400,6601400-013,永寧里,梧棲區,臺中市,永寧里,Yongning Vil.,Wuqi District,Taichung City
8949,66,66,6601400,6601400-014,永安里,梧棲區,臺中市,永安里,Yong'an Vil.,Wuqi District,Taichung City
10712,66,66,6601400,6601400-S01,清泉崗軍事基地,梧棲區,臺中市,清泉崗軍事基地,Ching Chuan Kang Air Base,Wuqi District,Taichung City
10713,66,66,6601400,6601400-S02,台中港,梧棲區,臺中市,台中港,Taizhong Port,Wuqi District,Taichung City
8952,66,66,6601500,6601500-001,廣福里,后里區,臺中市,廣福里,Guangfu Vil.,Houli District,Taichung City
8953,66,66,6601500,6601500-002,仁里里,后里區,臺中市,仁里里,Ren Vil.,Houli District,Taichung City
8954,66,66,6601500,6601500-003,義里里,后里區,臺中市,義里里,Yi Vil.,Houli District,Taichung City
8955,66,66,6601500,6601500-004,后里里,后里區,臺中市,后里里,Hou Vil.,Houli District,Taichung City
8956,66,66,6601500,6601500-005,厚里里,后里區,臺中市,厚里里,Hou Vil.,Houli District,Taichung City
8957,66,66,6601500,6601500-006,墩東里,后里區,臺中市,墩東里,Dundong Vil.,Houli District,Taichung City
8958,66,66,6601500,6601500-007,墩西里,后里區,臺中市,墩西里,Dunxi Vil.,Houli District,Taichung City
8959,66,66,6601500,6601500-008,墩南里,后里區,臺中市,墩南里,Dunnan Vil.,Houli District,Taichung City
8960,66,66,6601500,6601500-009,墩北里,后里區,臺中市,墩北里,Dunbei Vil.,Houli District,Taichung City
8961,66,66,6601500,6601500-010,中和里,后里區,臺中市,中和里,Zhonghe Vil.,Houli District,Taichung City
8962,66,66,6601500,6601500-011,舊社里,后里區,臺中市,舊社里,Jiushe Vil.,Houli District,Taichung City
8963,66,66,6601500,6601500-012,聯合里,后里區,臺中市,聯合里,Lianhe Vil.,Houli District,Taichung City
8964,66,66,6601500,6601500-013,太平里,后里區,臺中市,太平里,Taiping Vil.,Houli District,Taichung City
8965,66,66,6601500,6601500-014,眉山里,后里區,臺中市,眉山里,Meishan Vil.,Houli District,Taichung City
8966,66,66,6601500,6601500-015,泰安里,后里區,臺中市,泰安里,Tai'an Vil.,Houli District,Taichung City
8967,66,66,6601500,6601500-016,公館里,后里區,臺中市,公館里,Gongguan Vil.,Houli District,Taichung City
8968,66,66,6601500,6601500-017,月眉里,后里區,臺中市,月眉里,Yuemei Vil.,Houli District,Taichung City
8969,66,66,6601500,6601500-018,義德里,后里區,臺中市,義德里,Yide Vil.,Houli District,Taichung City
8970,66,66,6601600,6601600-001,神岡里,神岡區,臺中市,神岡里,Shengang Vil.,Shengang District,Taichung City
8971,66,66,6601600,6601600-002,庄前里,神岡區,臺中市,庄前里,Zhuangqian Vil.,Shengang District,Taichung City
8972,66,66,6601600,6601600-003,北庄里,神岡區,臺中市,北庄里,Beizhuang Vil.,Shengang District,Taichung City
8973,66,66,6601600,6601600-004,庄後里,神岡區,臺中市,庄後里,Zhuanghou Vil.,Shengang District,Taichung City
8974,66,66,6601600,6601600-005,社口里,神岡區,臺中市,社口里,Shekou Vil.,Shengang District,Taichung City
8975,66,66,6601600,6601600-006,社南里,神岡區,臺中市,社南里,Shenan Vil.,Shengang District,Taichung City
8976,66,66,6601600,6601600-007,三角里,神岡區,臺中市,三角里,Sanjiao Vil.,Shengang District,Taichung City
8977,66,66,6601600,6601600-008,岸裡里,神岡區,臺中市,岸裡里,Anli Vil.,Shengang District,Taichung City
8978,66,66,6601600,6601600-009,大社里,神岡區,臺中市,大社里,Dashe Vil.,Shengang District,Taichung City
8979,66,66,6601600,6601600-010,豐洲里,神岡區,臺中市,豐洲里,Fengzhou Vil.,Shengang District,Taichung City
8980,66,66,6601600,6601600-011,神洲里,神岡區,臺中市,神洲里,Shenzhou Vil.,Shengang District,Taichung City
8981,66,66,6601600,6601600-012,溪洲里,神岡區,臺中市,溪洲里,Xizhou Vil.,Shengang District,Taichung City
8982,66,66,6601600,6601600-013,圳前里,神岡區,臺中市,圳前里,Zunqian Vil.,Shengang District,Taichung City
8983,66,66,6601600,6601600-014,新庄里,神岡區,臺中市,新庄里,Xinzhuang Vil.,Shengang District,Taichung City
8984,66,66,6601600,6601600-015,圳堵里,神岡區,臺中市,圳堵里,Zundu Vil.,Shengang District,Taichung City
8985,66,66,6601600,6601600-016,山皮里,神岡區,臺中市,山皮里,Shanpi Vil.,Shengang District,Taichung City
8986,66,66,6601700,6601700-001,潭陽里,潭子區,臺中市,潭陽里,Tanyang Vil.,Tanzi District,Taichung City
8987,66,66,6601700,6601700-002,潭秀里,潭子區,臺中市,潭秀里,Tanxiu Vil.,Tanzi District,Taichung City
8988,66,66,6601700,6601700-003,潭北里,潭子區,臺中市,潭北里,Tanbei Vil.,Tanzi District,Taichung City
8989,66,66,6601700,6601700-004,福仁里,潭子區,臺中市,福仁里,Furen Vil.,Tanzi District,Taichung City
8990,66,66,6601700,6601700-005,頭家里,潭子區,臺中市,頭家里,Toujia Vil.,Tanzi District,Taichung City
8991,66,66,6601700,6601700-006,甘蔗里,潭子區,臺中市,甘蔗里,Ganzhe Vil.,Tanzi District,Taichung City
8992,66,66,6601700,6601700-007,東寶里,潭子區,臺中市,東寶里,Dongbao Vil.,Tanzi District,Taichung City
8993,66,66,6601700,6601700-008,大富里,潭子區,臺中市,大富里,Dafu Vil.,Tanzi District,Taichung City
8994,66,66,6601700,6601700-009,大豐里,潭子區,臺中市,大豐里,Dafeng Vil.,Tanzi District,Taichung City
8995,66,66,6601700,6601700-010,栗林里,潭子區,臺中市,栗林里,Lilin Vil.,Tanzi District,Taichung City
8996,66,66,6601700,6601700-011,嘉仁里,潭子區,臺中市,嘉仁里,Jiaren Vil.,Tanzi District,Taichung City
8997,66,66,6601700,6601700-012,新田里,潭子區,臺中市,新田里,Xintian Vil.,Tanzi District,Taichung City
8998,66,66,6601700,6601700-013,聚興里,潭子區,臺中市,聚興里,Juxing Vil.,Tanzi District,Taichung City
8999,66,66,6601700,6601700-014,頭家東里,潭子區,臺中市,頭家東里,Toujiadong Vil.,Tanzi District,Taichung City
9000,66,66,6601700,6601700-015,家興里,潭子區,臺中市,家興里,Jiaxing Vil.,Tanzi District,Taichung City
9001,66,66,6601700,6601700-016,家福里,潭子區,臺中市,家福里,Jiafu Vil.,Tanzi District,Taichung City
9002,66,66,6601800,6601800-001,大雅里,大雅區,臺中市,大雅里,Daya Vil.,Daya District,Taichung City
9003,66,66,6601800,6601800-002,員林里,大雅區,臺中市,員林里,Yuanlin Vil.,Daya District,Taichung City
9004,66,66,6601800,6601800-003,六寶里,大雅區,臺中市,六寶里,Liubao Vil.,Daya District,Taichung City
9005,66,66,6601800,6601800-004,秀山里,大雅區,臺中市,秀山里,Xiushan Vil.,Daya District,Taichung City
9006,66,66,6601800,6601800-005,忠義里,大雅區,臺中市,忠義里,Zhongyi Vil.,Daya District,Taichung City
9007,66,66,6601800,6601800-006,橫山里,大雅區,臺中市,橫山里,Hengshan Vil.,Daya District,Taichung City
9008,66,66,6601800,6601800-007,三和里,大雅區,臺中市,三和里,Sanhe Vil.,Daya District,Taichung City
9009,66,66,6601800,6601800-008,西寶里,大雅區,臺中市,西寶里,Xibao Vil.,Daya District,Taichung City
9015,66,66,6601800,6601800-009,上楓里,大雅區,臺中市,上楓里,Shangfeng Vil.,Daya District,Taichung City
9011,66,66,6601800,6601800-010,二和里,大雅區,臺中市,二和里,Erhe Vil.,Daya District,Taichung City
9012,66,66,6601800,6601800-011,四德里,大雅區,臺中市,四德里,Side Vil.,Daya District,Taichung City
9013,66,66,6601800,6601800-012,上雅里,大雅區,臺中市,上雅里,Shangya Vil.,Daya District,Taichung City
9014,66,66,6601800,6601800-013,文雅里,大雅區,臺中市,文雅里,Wenya Vil.,Daya District,Taichung City
9010,66,66,6601800,6601800-014,大楓里,大雅區,臺中市,大楓里,Dafeng Vil.,Daya District,Taichung City
9016,66,66,6601800,6601800-015,雅楓里,大雅區,臺中市,雅楓里,Yafeng Vil.,Daya District,Taichung City
9017,66,66,6601900,6601900-001,新社里,新社區,臺中市,新社里,Xinshe Vil.,Xinshe District,Taichung City
9018,66,66,6601900,6601900-002,復盛里,新社區,臺中市,復盛里,Fucheng Vil.,Xinshe District,Taichung City
9019,66,66,6601900,6601900-003,中正里,新社區,臺中市,中正里,Zhongzheng Vil.,Xinshe District,Taichung City
9020,66,66,6601900,6601900-004,月湖里,新社區,臺中市,月湖里,Yuehu Vil.,Xinshe District,Taichung City
9021,66,66,6601900,6601900-005,崑山里,新社區,臺中市,崑山里,Kunshan Vil.,Xinshe District,Taichung City
9022,66,66,6601900,6601900-006,大南里,新社區,臺中市,大南里,Danan Vil.,Xinshe District,Taichung City
9023,66,66,6601900,6601900-007,永源里,新社區,臺中市,永源里,Yongyuan Vil.,Xinshe District,Taichung City
9024,66,66,6601900,6601900-008,中興里,新社區,臺中市,中興里,Zhongxing Vil.,Xinshe District,Taichung City
9025,66,66,6601900,6601900-009,協成里,新社區,臺中市,協成里,Xiecheng Vil.,Xinshe District,Taichung City
9026,66,66,6601900,6601900-010,東興里,新社區,臺中市,東興里,Dongxing Vil.,Xinshe District,Taichung City
9027,66,66,6601900,6601900-011,慶西里,新社區,臺中市,慶西里,Qingxi Vil.,Xinshe District,Taichung City
9028,66,66,6601900,6601900-012,中和里,新社區,臺中市,中和里,Zhonghe Vil.,Xinshe District,Taichung City
9029,66,66,6601900,6601900-013,福興里,新社區,臺中市,福興里,Fuxing Vil.,Xinshe District,Taichung City
9030,66,66,6602000,6602000-001,石岡里,石岡區,臺中市,石岡里,Shigang Vil.,Shigang District,Taichung City
9031,66,66,6602000,6602000-002,萬安里,石岡區,臺中市,萬安里,Wan'an Vil.,Shigang District,Taichung City
9032,66,66,6602000,6602000-003,九房里,石岡區,臺中市,九房里,Jiufang Vil.,Shigang District,Taichung City
9033,66,66,6602000,6602000-004,金星里,石岡區,臺中市,金星里,Jinxing Vil.,Shigang District,Taichung City
9034,66,66,6602000,6602000-005,龍興里,石岡區,臺中市,龍興里,Longxing Vil.,Shigang District,Taichung City
9035,66,66,6602000,6602000-006,萬興里,石岡區,臺中市,萬興里,Wanxing Vil.,Shigang District,Taichung City
9036,66,66,6602000,6602000-007,梅子里,石岡區,臺中市,梅子里,Meizi Vil.,Shigang District,Taichung City
9037,66,66,6602000,6602000-008,土牛里,石岡區,臺中市,土牛里,Tuniu Vil.,Shigang District,Taichung City
9038,66,66,6602000,6602000-009,德興里,石岡區,臺中市,德興里,Dexing Vil.,Shigang District,Taichung City
9039,66,66,6602000,6602000-010,和盛里,石岡區,臺中市,和盛里,Hecheng Vil.,Shigang District,Taichung City
9040,66,66,6602100,6602100-001,永豐里,外埔區,臺中市,永豐里,Yongfeng Vil.,Waipu District,Taichung City
9041,66,66,6602100,6602100-002,六分里,外埔區,臺中市,六分里,Liufen Vil.,Waipu District,Taichung City
9042,66,66,6602100,6602100-003,三崁里,外埔區,臺中市,三崁里,Sankan Vil.,Waipu District,Taichung City
9043,66,66,6602100,6602100-004,大同里,外埔區,臺中市,大同里,Datong Vil.,Waipu District,Taichung City
9044,66,66,6602100,6602100-005,水美里,外埔區,臺中市,水美里,Shuimei Vil.,Waipu District,Taichung City
9045,66,66,6602100,6602100-006,大東里,外埔區,臺中市,大東里,Dadong Vil.,Waipu District,Taichung City
9046,66,66,6602100,6602100-007,馬鳴里,外埔區,臺中市,馬鳴里,Maming Vil.,Waipu District,Taichung City
9047,66,66,6602100,6602100-008,中山里,外埔區,臺中市,中山里,Zhongshan Vil.,Waipu District,Taichung City
9048,66,66,6602100,6602100-009,鐵山里,外埔區,臺中市,鐵山里,Tieshan Vil.,Waipu District,Taichung City
9049,66,66,6602100,6602100-010,土城里,外埔區,臺中市,土城里,Tucheng Vil.,Waipu District,Taichung City
9050,66,66,6602100,6602100-011,廍子里,外埔區,臺中市,[部]子里,Buzi  Vil.,Waipu District,Taichung City
9051,66,66,6602200,6602200-001,南埔里,大安區,臺中市,南埔里,Nanpu Vil.,Daan District,Taichung City
9052,66,66,6602200,6602200-002,南庄里,大安區,臺中市,南庄里,Nanzhuang Vil.,Daan District,Taichung City
9053,66,66,6602200,6602200-003,中庄里,大安區,臺中市,中庄里,Zhongzhuang Vil.,Daan District,Taichung City
9054,66,66,6602200,6602200-004,龜壳里,大安區,臺中市,龜[殼]里,Guike Vil.,Daan District,Taichung City
9055,66,66,6602200,6602200-005,福興里,大安區,臺中市,福興里,Fuxing Vil.,Daan District,Taichung City
9056,66,66,6602200,6602200-006,東安里,大安區,臺中市,東安里,Dong'an Vil.,Daan District,Taichung City
9057,66,66,6602200,6602200-007,頂安里,大安區,臺中市,頂安里,Ding'an Vil.,Daan District,Taichung City
9058,66,66,6602200,6602200-008,永安里,大安區,臺中市,永安里,Yong'an Vil.,Daan District,Taichung City
9059,66,66,6602200,6602200-009,福住里,大安區,臺中市,福住里,Fuzhu Vil.,Daan District,Taichung City
9060,66,66,6602200,6602200-010,海墘里,大安區,臺中市,海墘里,Haiqi Vil.,Daan District,Taichung City
9061,66,66,6602200,6602200-011,西安里,大安區,臺中市,西安里,Xi'an Vil.,Daan District,Taichung City
9062,66,66,6602200,6602200-012,松雅里,大安區,臺中市,松雅里,Songya Vil.,Daan District,Taichung City
9063,66,66,6602300,6602300-001,烏日里,烏日區,臺中市,烏日里,Wuri Vil.,Wuri District,Taichung City
9064,66,66,6602300,6602300-002,湖日里,烏日區,臺中市,湖日里,Huri Vil.,Wuri District,Taichung City
9065,66,66,6602300,6602300-003,三和里,烏日區,臺中市,三和里,Sanhe Vil.,Wuri District,Taichung City
9066,66,66,6602300,6602300-004,榮泉里,烏日區,臺中市,榮泉里,Rongquan Vil.,Wuri District,Taichung City
9067,66,66,6602300,6602300-005,學田里,烏日區,臺中市,學田里,Xuetian Vil.,Wuri District,Taichung City
9068,66,66,6602300,6602300-006,九德里,烏日區,臺中市,九德里,Jiude Vil.,Wuri District,Taichung City
9069,66,66,6602300,6602300-007,仁德里,烏日區,臺中市,仁德里,Rende Vil.,Wuri District,Taichung City
9070,66,66,6602300,6602300-008,前竹里,烏日區,臺中市,前竹里,Qianzhu Vil.,Wuri District,Taichung City
9071,66,66,6602300,6602300-009,五光里,烏日區,臺中市,五光里,Wuguang Vil.,Wuri District,Taichung City
9072,66,66,6602300,6602300-010,光明里,烏日區,臺中市,光明里,Guangming Vil.,Wuri District,Taichung City
9073,66,66,6602300,6602300-011,東園里,烏日區,臺中市,東園里,Dongyuan Vil.,Wuri District,Taichung City
9074,66,66,6602300,6602300-012,溪埧里,烏日區,臺中市,溪埧里,Xiju Vil.,Wuri District,Taichung City
9075,66,66,6602300,6602300-013,螺潭里,烏日區,臺中市,螺潭里,Luotan Vil.,Wuri District,Taichung City
9076,66,66,6602300,6602300-014,北里里,烏日區,臺中市,北里里,Beili Vil.,Wuri District,Taichung City
9077,66,66,6602300,6602300-015,南里里,烏日區,臺中市,南里里,Nan Vil.,Wuri District,Taichung City
9078,66,66,6602300,6602300-016,溪尾里,烏日區,臺中市,溪尾里,Xiwei Vil.,Wuri District,Taichung City
9079,66,66,6602400,6602400-001,王田里,大肚區,臺中市,王田里,Wangtian Vil.,Dadu District,Taichung City
9080,66,66,6602400,6602400-002,中和里,大肚區,臺中市,中和里,Zhonghe Vil.,Dadu District,Taichung City
9081,66,66,6602400,6602400-003,福山里,大肚區,臺中市,福山里,Fushan Vil.,Dadu District,Taichung City
9082,66,66,6602400,6602400-004,營埔里,大肚區,臺中市,營埔里,Yingpu Vil.,Dadu District,Taichung City
9083,66,66,6602400,6602400-005,社腳里,大肚區,臺中市,社腳里,Shejiao Vil.,Dadu District,Taichung City
9084,66,66,6602400,6602400-006,新興里,大肚區,臺中市,新興里,Xinxing Vil.,Dadu District,Taichung City
9085,66,66,6602400,6602400-007,大東里,大肚區,臺中市,大東里,Dadong Vil.,Dadu District,Taichung City
9086,66,66,6602400,6602400-008,大肚里,大肚區,臺中市,大肚里,Dadu Vil.,Dadu District,Taichung City
9087,66,66,6602400,6602400-009,永和里,大肚區,臺中市,永和里,Yonghe Vil.,Dadu District,Taichung City
9088,66,66,6602400,6602400-010,磺溪里,大肚區,臺中市,磺溪里,Huangxi Vil.,Dadu District,Taichung City
9089,66,66,6602400,6602400-011,永順里,大肚區,臺中市,永順里,Yongshun Vil.,Dadu District,Taichung City
9090,66,66,6602400,6602400-012,成功里,大肚區,臺中市,成功里,Chenggong Vil.,Dadu District,Taichung City
9091,66,66,6602400,6602400-013,山陽里,大肚區,臺中市,山陽里,Shanyang Vil.,Dadu District,Taichung City
9092,66,66,6602400,6602400-014,頂街里,大肚區,臺中市,頂街里,Dingjie Vil.,Dadu District,Taichung City
9093,66,66,6602400,6602400-015,瑞井里,大肚區,臺中市,瑞井里,Ruijing Vil.,Dadu District,Taichung City
9094,66,66,6602400,6602400-016,蔗廍里,大肚區,臺中市,蔗[部]里,Zhebu  Vil.,Dadu District,Taichung City
9095,66,66,6602400,6602400-017,自強里,大肚區,臺中市,自強里,Ziqiang Vil.,Dadu District,Taichung City
9096,66,66,6602500,6602500-001,竹坑里,龍井區,臺中市,竹坑里,Zhukeng Vil.,Longjing District,Taichung City
9097,66,66,6602500,6602500-002,龍東里,龍井區,臺中市,龍東里,Longdong Vil.,Longjing District,Taichung City
9098,66,66,6602500,6602500-003,龍西里,龍井區,臺中市,龍西里,Longxi Vil.,Longjing District,Taichung City
9099,66,66,6602500,6602500-004,田中里,龍井區,臺中市,田中里,Tianzhong Vil.,Longjing District,Taichung City
9100,66,66,6602500,6602500-005,福田里,龍井區,臺中市,福田里,Futian Vil.,Longjing District,Taichung City
9101,66,66,6602500,6602500-006,麗水里,龍井區,臺中市,麗水里,Lishui Vil.,Longjing District,Taichung City
9102,66,66,6602500,6602500-007,龍津里,龍井區,臺中市,龍津里,Longjin Vil.,Longjing District,Taichung City
9103,66,66,6602500,6602500-008,三德里,龍井區,臺中市,三德里,Sande Vil.,Longjing District,Taichung City
9104,66,66,6602500,6602500-009,忠和里,龍井區,臺中市,忠和里,Zhonghe Vil.,Longjing District,Taichung City
9105,66,66,6602500,6602500-010,山腳里,龍井區,臺中市,山腳里,Shanjiao Vil.,Longjing District,Taichung City
9106,66,66,6602500,6602500-011,龍泉里,龍井區,臺中市,龍泉里,Longquan Vil.,Longjing District,Taichung City
9107,66,66,6602500,6602500-012,龍崗里,龍井區,臺中市,龍崗里,Longgang Vil.,Longjing District,Taichung City
9108,66,66,6602500,6602500-013,新庄里,龍井區,臺中市,新庄里,Xinzhuang Vil.,Longjing District,Taichung City
9109,66,66,6602500,6602500-014,南寮里,龍井區,臺中市,南寮里,Nanliao Vil.,Longjing District,Taichung City
9110,66,66,6602500,6602500-015,新東里,龍井區,臺中市,新東里,Xindong Vil.,Longjing District,Taichung City
9111,66,66,6602500,6602500-016,東海里,龍井區,臺中市,東海里,Donghai Vil.,Longjing District,Taichung City
10714,66,66,6602500,6602500-S01,台中港,龍井區,臺中市,台中港,Taizhong Port,Longjing District,Taichung City
9113,66,66,6602600,6602600-001,桐林里,霧峰區,臺中市,桐林里,Tonglin Vil.,Wufeng District,Taichung City
9114,66,66,6602600,6602600-002,吉峰里,霧峰區,臺中市,吉峰里,Jifeng Vil.,Wufeng District,Taichung City
9115,66,66,6602600,6602600-003,甲寅里,霧峰區,臺中市,甲寅里,Jiayin Vil.,Wufeng District,Taichung City
9116,66,66,6602600,6602600-004,本鄉里,霧峰區,臺中市,本鄉里,Benxiang Vil.,Wufeng District,Taichung City
9117,66,66,6602600,6602600-005,中正里,霧峰區,臺中市,中正里,Zhongzheng Vil.,Wufeng District,Taichung City
9118,66,66,6602600,6602600-006,錦榮里,霧峰區,臺中市,錦榮里,Jinrong Vil.,Wufeng District,Taichung City
9119,66,66,6602600,6602600-007,萊園里,霧峰區,臺中市,萊園里,Laiyuan Vil.,Wufeng District,Taichung City
9120,66,66,6602600,6602600-008,本堂里,霧峰區,臺中市,本堂里,Bentang Vil.,Wufeng District,Taichung City
9121,66,66,6602600,6602600-009,坑口里,霧峰區,臺中市,坑口里,Kengkou Vil.,Wufeng District,Taichung City
9122,66,66,6602600,6602600-010,北柳里,霧峰區,臺中市,北柳里,Beiliu Vil.,Wufeng District,Taichung City
9123,66,66,6602600,6602600-011,南柳里,霧峰區,臺中市,南柳里,Nanliu Vil.,Wufeng District,Taichung City
9124,66,66,6602600,6602600-012,四德里,霧峰區,臺中市,四德里,Side Vil.,Wufeng District,Taichung City
9125,66,66,6602600,6602600-013,五福里,霧峰區,臺中市,五福里,Wufu Vil.,Wufeng District,Taichung City
9126,66,66,6602600,6602600-014,萬豐里,霧峰區,臺中市,萬豐里,Wanfeng Vil.,Wufeng District,Taichung City
9127,66,66,6602600,6602600-015,舊正里,霧峰區,臺中市,舊正里,Jiuzheng Vil.,Wufeng District,Taichung City
9128,66,66,6602600,6602600-016,峰谷里,霧峰區,臺中市,峰谷里,Fenggu Vil.,Wufeng District,Taichung City
9129,66,66,6602600,6602600-017,六股里,霧峰區,臺中市,六股里,Liugu Vil.,Wufeng District,Taichung City
9130,66,66,6602600,6602600-018,丁台里,霧峰區,臺中市,丁台里,Dingtai Vil.,Wufeng District,Taichung City
9131,66,66,6602600,6602600-019,北勢里,霧峰區,臺中市,北勢里,Beishi Vil.,Wufeng District,Taichung City
9132,66,66,6602600,6602600-020,南勢里,霧峰區,臺中市,南勢里,Nanshi Vil.,Wufeng District,Taichung City
9133,66,66,6602700,6602700-001,太平里,太平區,臺中市,太平里,Taiping Vil.,Taiping District,Taichung City
9134,66,66,6602700,6602700-002,長億里,太平區,臺中市,長億里,Changyi Vil.,Taiping District,Taichung City
9135,66,66,6602700,6602700-003,中平里,太平區,臺中市,中平里,Zhongping Vil.,Taiping District,Taichung City
9136,66,66,6602700,6602700-004,中興里,太平區,臺中市,中興里,Zhongxing Vil.,Taiping District,Taichung City
9137,66,66,6602700,6602700-005,建國里,太平區,臺中市,建國里,Jianguo Vil.,Taiping District,Taichung City
